long,lat
72.80800178245389,18.89549567511416
72.8099007466437,18.89549567511416
72.81179971083353,18.89549567511416
72.80610349090583,18.8972923056824
72.80800247547873,18.8972923056824
72.80990146005163,18.8972923056824
72.81180044462454,18.8972923056824
72.81369942919744,18.8972923056824
72.80610416362403,18.89908893625064
72.80800316858233,18.89908893625064
72.80990217354064,18.89908893625064
72.81180117849894,18.89908893625064
72.81370018345724,18.89908893625064
72.81559918841555,18.89908893625064
72.8042058110722,18.90088556681888
72.8061048364182,18.90088556681888
72.8080038617642,18.90088556681888
72.80990288711021,18.90088556681888
72.81180191245622,18.90088556681888
72.81370093780222,18.90088556681888
72.81559996314823,18.90088556681888
72.80420646355233,18.90268219738712
72.80610550928834,18.90268219738712
72.80800455502435,18.90268219738712
72.80990360076036,18.90268219738712
72.81180264649637,18.90268219738712
72.81370169223239,18.90268219738712
72.8156007379684,18.90268219738712
72.8174997837044,18.90268219738712
72.80420711610614,18.90447882795536
72.80610618223446,18.90447882795536
72.80800524836278,18.90447882795536
72.80990431449109,18.90447882795536
72.81180338061941,18.90447882795536
72.81370244674773,18.90447882795536
72.81560151287604,18.90447882795536
72.81750057900436,18.90447882795536
72.80420776873407,18.9062754585236
72.80610685525701,18.9062754585236
72.80800594177995,18.9062754585236
72.8099050283029,18.9062754585236
72.81180411482583,18.9062754585236
72.81370320134877,18.9062754585236
72.81560228787171,18.9062754585236
72.81750137439465,18.9062754585236
72.80420842143567,18.90807208909184
72.80610752835554,18.90807208909184
72.8080066352754,18.90807208909184
72.80990574219527,18.90807208909184
72.81180484911513,18.90807208909184
72.813703956035,18.90807208909184
72.81560306295486,18.90807208909184
72.81750216987473,18.90807208909184
72.8194012767946,18.90807208909184
72.82509859755419,18.90807208909184
72.80610820153004,18.90986871966008
72.80800732884913,18.90986871966008
72.80990645616822,18.90986871966008
72.81180558348731,18.90986871966008
72.8137047108064,18.90986871966008
72.8156038381255,18.90986871966008
72.81750296544459,18.90986871966008
